household_id,person_id,age,sex,home_zone,home_coordinate_x,home_coordinate_y,number_of_cars,number_of_motorcycles,employed,student,household_income,weight
100001,1000011,77,1,1307040,106.8206408,-6.1458458,0,0,1,0,2,6026.438569
100002,1000021,42,1,1210011,106.947666,-6.1826294,1,1,1,0,3,6026.438569
100003,1000031,27,1,1504070,106.8965589,-6.1168822,1,1,1,0,4,6026.438569
100195,1001951,33,1,1502031,106.8193706,-6.1233038,0,1,1,0,3,6026.438569
100005,1000051,25,1,1302011,106.8410456,-6.2096955,0,1,1,0,3,6026.438569
100006,1000061,26,1,3105030,106.8268898,-6.20298,0,0,1,0,3,6026.438569
100007,1000071,63,2,1307040,106.8270025,-6.1489752,1,1,1,0,4,6026.438569
100008,1000081,33,2,3105010,106.8193478,-6.1976353,0,1,1,0,3,6026.438569
100009,1000091,41,1,4105020,106.972185,-6.2708809,0,1,1,0,4,6026.438569
100010,1000101,43,2,4120040,106.9128088,-6.3606504,1,1,1,0,4,6026.438569
100011,1000111,65,1,1103010,106.7813861,-6.2923808,1,0,1,0,4,6026.438569
100012,1000121,41,2,4104060,106.8272577,-6.1976723,1,0,1,0,4,6026.438569
101805,1018051,43,1,3307120,106.7318598,-6.5613492,0,4,1,0,3,6026.438569
100014,1000141,51,2,4105031,106.9771952,-6.2651999,1,1,1,0,3,6026.438569
101805,1018052,41,2,3307120,106.7318598,-6.5613492,0,4,1,0,3,6026.438569
100016,1000161,54,1,4105031,106.9775979,-6.2637718,1,1,1,0,4,6026.438569
100017,1000171,23,2,1106030,106.8298919,-6.2500569,0,1,1,0,3,6026.438569
101805,1018053,25,2,3307120,106.7318598,-6.5613492,0,4,1,0,3,6026.438569
100019,1000191,50,1,1103020,106.7987096,-6.3070341,0,1,1,0,3,6026.438569
100020,1000201,65,2,1103010,106.7813861,-6.2923808,1,1,1,0,4,6026.438569
100021,1000211,47,1,1307011,106.83221,-6.163655,0,1,1,0,4,6026.438569
100022,1000221,38,2,1205031,106.8707359,-6.259817,1,1,1,0,4,6026.438569
100023,1000231,42,2,1401041,106.8201201,-6.1563746,1,1,1,0,4,6026.438569
100024,1000241,31,1,3111030,106.8501231,-6.4221427,0,1,1,0,3,6026.438569
100025,1000251,34,1,1104040,106.8406459,-6.2796185,0,1,1,0,3,6026.438569
101805,1018054,22,1,3307120,106.7318598,-6.5613492,0,4,1,0,3,6026.438569
100027,1000271,39,1,1110041,106.8483415,-6.2346048,0,1,1,0,3,6026.438569
100028,1000281,39,2,1405040,106.7864251,-6.1597322,0,1,1,0,3,6026.438569
101805,1018055,20,1,3307120,106.7318598,-6.5613492,0,4,1,0,3,6026.438569
101805,1018056,17,2,3307120,106.7318598,-6.5613492,0,4,0,1,11,6026.438569
101247,1012471,22,1,4210010,107.0079705,-6.176037,4,0,0,1,1,6026.438569
101514,1015141,63,1,3106080,106.836177,-6.385349,1,2,1,0,10,6026.438569
101514,1015142,45,2,3106080,106.836177,-6.385349,1,2,1,0,3,6026.438569
100034,1000341,22,1,1201020,106.852062,-6.335254,0,5,1,0,3,6026.438569
100035,1000351,22,1,1301040,106.8067602,-6.1973254,0,0,0,0,3,6026.438569
100036,1000361,26,1,1201020,106.8531863,-6.3414424,1,3,1,0,3,6026.438569
101514,1015143,11,1,3106080,106.8355372,-6.4164758,1,2,0,1,1,6026.438569
100038,1000381,34,1,1108010,106.8023587,-6.2647096,0,1,1,0,1,6026.438569
102224,1022241,47,1,2307060,106.710492,-6.350965,2,2,1,0,9,6026.438569
100040,1000401,24,1,1201050,106.8600338,-6.2997639,0,0,1,0,3,6026.438569
102224,1022242,42,2,2307060,106.710492,-6.350965,2,2,1,0,11,6026.438569
100042,1000421,38,2,1109041,106.8265151,-6.2108086,0,0,1,0,3,6026.438569
100043,1000431,31,1,4107010,106.9959482,-6.2091349,0,1,1,0,4,6026.438569
102224,1022243,17,1,2307060,106.710492,-6.350965,2,2,0,1,11,6026.438569
100045,1000451,36,1,1408020,106.81995,-6.1558849,1,1,1,0,4,6026.438569
100046,1000461,32,1,2307010,106.669672,-6.341937,0,1,1,0,5,6026.438569
100047,1000471,56,1,3202010,106.7676967,-6.554773,0,1,1,0,3,6026.438569
100048,1000481,22,1,1302030,106.837834,-6.1878412,0,1,1,0,4,6026.438569
100049,1000491,31,2,1105050,106.8398477,-6.30454,0,1,1,0,3,6026.438569
100050,1000501,25,1,1301050,106.8226037,-6.1988713,0,0,1,0,3,6026.438569
100051,1000511,23,1,2107080,106.740065,-6.2427313,0,1,1,0,3,6026.438569
102224,1022244,12,2,2307060,106.710492,-6.350965,2,2,0,1,11,6026.438569
100053,1000531,29,1,1301060,106.8178237,-6.1890683,0,0,1,0,4,6026.438569
100054,1000541,34,1,1404030,106.6939073,-6.1270715,0,1,1,0,2,6026.438569
100055,1000551,28,1,1210051,106.9484358,-6.1762725,0,1,1,0,4,6026.438569
100064,1000641,30,1,1204010,106.8412633,-6.1985563,0,1,1,0,3,6026.438569
100057,1000571,27,2,1301070,106.819392,-6.1860088,0,0,1,0,4,6026.438569
100058,1000581,22,2,1306060,106.8379634,-6.1602905,0,0,1,0,4,6026.438569
100059,1000591,32,1,1503021,106.862506,-6.1534776,0,1,1,0,4,6026.438569
100060,1000601,26,1,1104060,106.8407162,-6.172321,0,1,1,0,3,6026.438569
100061,1000611,40,1,1207020,106.9152021,-6.2321915,1,1,1,0,4,6026.438569
100062,1000621,26,1,1101061,106.834481,-6.184795,0,1,1,0,3,6026.438569
100063,1000631,27,2,1302030,106.8430968,-6.1989557,1,1,1,0,4,6026.438569
100474,1004741,36,1,1204010,106.8195849,-6.3277033,0,1,1,0,3,6026.438569
100065,1000651,27,2,1101011,106.783529,-6.2441792,0,1,1,0,3,6026.438569
100438,1004381,34,1,1406061,106.802076,-6.1877896,1,1,1,0,3,6026.438569
100501,1005011,20,1,1406070,106.804564,-6.1860028,0,1,1,0,3,6026.438569
101914,1019141,49,1,3331020,106.7376052,-6.5389987,0,2,1,0,2,6026.438569
101914,1019142,43,2,3331020,106.7376052,-6.5389987,0,2,0,0,11,6026.438569
100070,1000701,27,1,1107020,106.8547133,-6.2482256,0,1,1,0,3,6026.438569
101914,1019143,22,1,3331020,106.7376052,-6.5389987,0,2,1,0,2,6026.438569
100072,1000721,38,1,1406010,106.8016144,-6.1937584,0,0,1,0,4,6026.438569
100073,1000731,29,1,1302030,106.9596351,-6.1866894,0,0,1,0,4,6026.438569
100074,1000741,42,1,1101051,106.7883416,-6.162275,0,0,1,0,4,6026.438569
100075,1000751,25,1,1104021,106.8311122,-6.1851432,0,0,1,0,3,6026.438569
101915,1019151,56,1,3331020,106.7376052,-6.5389987,0,1,1,0,3,6026.438569
101915,1019152,50,2,3331020,106.7376052,-6.5389987,0,1,0,0,11,6026.438569
101916,1019161,48,1,3331020,106.7376052,-6.5389987,0,1,1,0,3,6026.438569
101916,1019162,42,2,3331020,106.7376052,-6.5389987,0,1,0,0,11,6026.438569
101916,1019163,18,1,3331020,106.7376052,-6.5389987,0,1,0,0,11,6026.438569
100081,1000811,42,1,1105050,106.8322715,-6.3294149,1,1,1,0,4,6026.438569
101917,1019171,63,2,3331020,106.7376052,-6.5389987,0,2,0,0,11,6026.438569
101917,1019172,33,1,3331020,106.7376052,-6.5389987,0,2,1,0,2,6026.438569
100084,1000841,27,1,1307040,106.8774952,-6.1646611,1,0,1,0,3,6026.438569
100085,1000851,32,1,1307011,106.8346999,-6.1624795,0,1,1,0,2,6026.438569
100086,1000861,36,1,1104070,106.8456003,-6.2927726,1,2,1,0,3,6026.438569
100087,1000871,35,1,1206060,106.8690661,-6.2221755,0,1,1,0,2,6026.438569
100088,1000881,30,1,1307011,106.8309188,-6.1649047,0,1,1,0,3,6026.438569
100089,1000891,24,1,1307011,106.8346582,-6.1655693,0,1,1,0,3,6026.438569
100090,1000901,40,1,1302011,106.8340622,-6.1671806,0,1,1,0,2,6026.438569
100091,1000911,30,1,3105010,106.8161899,-6.3798564,0,2,1,0,3,6026.438569
100092,1000921,25,1,3106050,106.8377951,-6.400473,0,1,1,0,3,6026.438569
100093,1000931,38,1,1307011,106.8309188,-6.1649047,1,1,1,0,4,6026.438569
100094,1000941,39,1,1307011,106.8308944,-6.1638498,1,1,1,0,3,6026.438569
100095,1000951,23,1,1302051,106.8244749,-6.18472,0,3,1,0,3,6026.438569
100096,1000961,38,1,1307011,106.8358843,-6.1724937,0,2,1,0,3,6026.438569
100097,1000971,28,1,1105050,106.8503918,-6.3111221,0,1,1,0,3,6026.438569
100098,1000981,35,1,1208010,106.8510954,-6.2065932,0,1,1,0,2,6026.438569
100099,1000991,38,1,1307011,106.8353309,-6.1630206,0,1,1,0,3,6026.438569
100100,1001001,39,1,3310060,106.8694651,-6.683679,1,1,1,0,5,6026.438569
100101,1001011,37,1,4106030,106.9737242,-6.2339088,0,1,1,0,3,6026.438569
100102,1001021,31,1,3105060,106.817194,-6.3691494,0,1,1,0,3,6026.438569
100103,1001031,39,1,1308040,106.8206905,-6.1800554,1,1,1,0,3,6026.438569
100104,1001041,37,1,1308040,106.8206665,-6.1806269,0,1,1,0,3,6026.438569
100105,1001051,38,1,1308040,106.8206665,-6.1806269,1,1,1,0,4,6026.438569
100106,1001061,29,1,3105010,106.8131912,-6.3744577,0,1,1,0,3,6026.438569
100107,1001071,37,1,1308040,106.8201641,-6.1804912,0,2,1,0,3,6026.438569
100108,1001081,33,1,1302051,106.8302477,-6.1842015,0,0,1,0,3,6026.438569
100109,1001091,38,1,4106020,106.9783819,-6.2319334,0,1,1,0,3,6026.438569
100110,1001101,39,1,1302030,106.8379561,-6.1915856,0,1,1,0,3,6026.438569
100111,1001111,28,1,1301070,106.8181065,-6.1842798,0,1,1,0,3,6026.438569
100112,1001121,28,1,1207060,106.9152021,-6.2321915,0,1,1,0,2,6026.438569
100113,1001131,30,1,1301070,106.8196738,-6.1852692,0,1,1,0,3,6026.438569
101917,1019173,29,2,3331020,106.7376052,-6.5389987,0,2,0,0,11,6026.438569
100115,1001151,35,1,1308031,106.8206905,-6.1800554,1,1,1,0,3,6026.438569
100116,1001161,32,1,1302051,106.8305605,-6.1848451,0,1,1,0,3,6026.438569
100117,1001171,28,1,3105060,106.817194,-6.3691494,0,2,1,0,2,6026.438569
100118,1001181,28,1,1308040,106.8183724,-6.1803845,0,1,1,0,3,6026.438569
100119,1001191,30,2,1207060,106.9152021,-6.2321915,1,2,1,0,3,6026.438569
101917,1019174,25,2,3331020,106.7376052,-6.5389987,0,2,1,0,2,6026.438569
101918,1019181,41,1,3331020,106.7376052,-6.5389987,0,1,1,0,3,6026.438569
101918,1019182,37,2,3331020,106.7376052,-6.5389987,0,1,0,0,11,6026.438569
100123,1001231,33,1,1308010,106.8075136,-6.1705904,0,2,1,0,3,6026.438569
100124,1001241,29,1,1110050,106.8582915,-6.2260678,1,1,1,0,5,6026.438569
100125,1001251,27,1,1308060,106.7989087,-6.1620492,0,2,1,0,3,6026.438569
100126,1001261,29,1,1302020,106.8514468,-6.2038828,0,2,1,0,4,6026.438569
100127,1001271,28,1,1108080,106.81257,-6.232915,0,1,1,0,4,6026.438569
100128,1001281,33,1,1305040,106.8511409,-6.1809704,0,2,1,0,4,6026.438569
100129,1001291,32,1,1306040,106.8574497,-6.1729041,0,2,1,0,3,6026.438569
101919,1019191,30,1,3331020,106.7376052,-6.5389987,0,1,1,0,3,6026.438569
101919,1019192,23,2,3331020,106.7376052,-6.5389987,0,1,0,0,11,6026.438569
100132,1001321,28,1,1308010,106.8059033,-6.169004,0,1,1,0,4,6026.438569
100133,1001331,33,1,1408070,106.8236946,-6.1451358,1,2,1,0,4,6026.438569
100134,1001341,24,1,1209070,106.8846844,-6.1869081,0,2,1,0,3,6026.438569
100135,1001351,24,1,1210020,106.935852,-6.199724,0,2,1,0,3,6026.438569
101920,1019201,51,1,3331020,106.7376052,-6.5389987,1,1,1,0,3,6026.438569
101920,1019202,52,2,3331020,106.7376052,-6.5389987,1,1,0,0,11,6026.438569
101920,1019203,29,1,3331020,106.7376052,-6.5389987,1,1,1,0,2,6026.438569
100139,1001391,32,1,1403051,106.7215149,-6.1542574,0,2,1,0,4,6026.438569
100140,1001401,30,1,1106040,106.8277935,-6.2507046,0,2,1,0,4,6026.438569
100141,1001411,30,1,1302041,106.825332,-6.191834,0,2,1,0,4,6026.438569
100142,1001421,27,1,1307030,106.829615,-6.152407,0,1,1,0,4,6026.438569
100143,1001431,28,1,1307011,106.8291302,-6.1628341,0,2,1,0,4,6026.438569
100144,1001441,30,1,1408020,106.8271286,-6.153541,0,2,1,0,3,6026.438569
100145,1001451,30,1,1101040,106.7799237,-6.2382868,0,2,1,0,4,6026.438569
100146,1001461,32,1,1408020,106.8217178,-6.1537116,0,2,1,0,3,6026.438569
100147,1001471,28,1,1307040,106.8300008,-6.1496072,0,1,1,0,5,6026.438569
100148,1001481,25,1,1101040,106.7719321,-6.23569,0,2,1,0,3,6026.438569
100149,1001491,34,1,1108040,106.8126295,-6.2427749,0,2,1,0,4,6026.438569
100150,1001501,32,1,1106040,106.8290573,-6.2490553,0,1,1,0,5,6026.438569
100151,1001511,28,1,1107030,106.8377587,-6.2585441,0,1,1,0,4,6026.438569
100152,1001521,27,1,1305040,106.849044,-6.178817,0,1,1,0,4,6026.438569
100153,1001531,28,1,1303060,106.847009,-6.1723606,0,2,1,0,4,6026.438569
100154,1001541,30,1,1306040,106.8642312,-6.1585355,0,1,1,0,4,6026.438569
101920,1019204,25,2,3331020,106.7376052,-6.5389987,1,1,0,0,11,6026.438569
100156,1001561,48,1,1403060,106.720779,-6.1515306,0,2,1,0,4,6026.438569
100157,1001571,40,2,1209070,106.885165,-6.1848966,1,2,1,0,5,6026.438569
100158,1001581,28,1,1302030,106.8424595,-6.191599,0,2,1,0,3,6026.438569
100159,1001591,19,1,1406070,106.8019233,-6.1841172,0,2,0,1,1,6026.438569
100160,1001601,22,2,1109041,106.827183,-6.2147431,0,2,1,0,3,6026.438569
100161,1001611,30,1,1109060,106.8394481,-6.2109188,0,2,1,0,4,6026.438569
100162,1001621,32,1,1404021,106.6907098,-6.1355305,2,1,1,0,4,6026.438569
101921,1019211,57,1,3331020,106.7376052,-6.5389987,0,1,1,0,2,6026.438569
100164,1001641,29,1,1207030,106.884356,-6.360178,0,2,1,0,4,6026.438569
100165,1001651,42,1,1306081,106.8432426,-6.1611969,1,3,1,0,5,6026.438569
100166,1001661,36,1,1101020,106.7850574,-6.2606002,1,3,1,0,4,6026.438569
100167,1001671,37,1,1302011,106.844112,-6.20747,1,3,1,0,4,6026.438569
100168,1001681,38,2,1308031,106.8306527,-6.1767246,1,3,1,0,4,6026.438569
100169,1001691,48,2,1207030,106.9341327,-6.2455592,1,4,1,0,5,6026.438569
100170,1001701,40,1,1307011,106.83159,-6.165307,1,2,1,0,5,6026.438569
100171,1001711,38,1,1203020,106.91188,-6.315158,0,3,1,0,4,6026.438569
100172,1001721,43,1,1303030,106.8472912,-6.1878634,0,3,1,0,5,6026.438569
100173,1001731,35,1,1407020,106.8065621,-6.1578006,0,3,1,0,4,6026.438569
100174,1001741,41,1,1307011,106.8308291,-6.1636976,1,2,1,0,4,6026.438569
101921,1019212,42,2,3331020,106.7376052,-6.5389987,0,1,0,0,11,6026.438569
100176,1001761,49,1,1201030,106.8437948,-6.3209865,1,2,0,1,5,6026.438569
101921,1019213,23,1,3331020,106.7376052,-6.5389987,0,1,1,0,2,6026.438569
100178,1001781,27,1,1403021,106.7442134,-6.1628852,0,2,1,0,4,6026.438569
100179,1001791,42,1,3104030,106.7931543,-6.3835443,0,2,1,0,4,6026.438569
100180,1001801,28,1,1206080,106.862586,-6.2151331,0,1,1,0,2,6026.438569
100181,1001811,40,2,1209070,106.885165,-6.1848966,0,2,1,0,4,6026.438569
101922,1019221,47,1,3331020,106.7376052,-6.5389987,1,2,1,0,3,6026.438569
100183,1001831,40,1,1102010,106.767772,-6.2695351,0,3,1,0,4,6026.438569
101922,1019222,42,2,3331020,106.7376052,-6.5389987,1,2,0,0,11,6026.438569
100185,1001851,23,1,1404021,106.6960992,-6.1581256,0,3,1,0,4,6026.438569
100186,1001861,40,1,1105040,106.8330713,-6.3286594,1,2,1,0,5,6026.438569
101922,1019223,18,2,3331020,106.7376052,-6.5389987,1,2,0,1,11,6026.438569
100188,1001881,49,1,1404021,106.699564,-6.1529113,0,2,1,0,4,6026.438569
101922,1019224,34,2,3331020,106.7376052,-6.5389987,1,2,1,0,2,6026.438569
100190,1001901,23,1,3106040,106.8355372,-6.4164758,0,1,1,0,3,6026.438569
101922,1019225,30,1,3331020,106.7376052,-6.5389987,1,2,1,0,2,6026.438569
100192,1001921,22,1,1206040,106.885373,-6.2351275,0,2,1,0,2,6026.438569
100193,1001931,25,1,1301060,106.8094604,-6.1999417,0,1,1,0,2,6026.438569
100194,1001941,30,1,1210061,106.9519365,-6.1724489,1,1,1,0,3,6026.438569
101923,1019231,22,1,3331020,106.7376052,-6.5389987,0,1,1,0,2,6026.438569
101923,1019232,59,1,3331020,106.7376052,-6.5389987,0,1,0,0,2,6026.438569
101923,1019233,53,2,3331020,106.7376052,-6.5389987,0,1,1,0,11,6026.438569
100198,1001981,24,1,1110050,106.8554017,-6.2179745,0,2,1,0,3,6026.438569
100199,1001991,19,1,1109050,106.8413752,-6.2149582,0,1,1,0,3,6026.438569
101924,1019241,60,1,3331020,106.7376052,-6.5389987,1,3,1,0,2,6026.438569
101924,1019242,58,2,3331020,106.7376052,-6.5389987,1,3,0,0,11,6026.438569
100202,1002021,25,1,1206011,106.862586,-6.2151331,0,2,1,0,3,6026.438569
101924,1019243,36,2,3331020,106.7376052,-6.5389987,1,3,1,0,2,6026.438569
100204,1002041,23,1,1110070,106.8528745,-6.2188844,0,2,1,0,3,6026.438569
100205,1002051,22,1,1302020,106.8550186,-6.2042482,0,2,1,0,3,6026.438569
101924,1019244,27,1,3331020,106.7376052,-6.5389987,1,3,1,0,2,6026.438569
101925,1019251,71,1,3331020,106.7376052,-6.5389987,1,3,1,0,2,6026.438569
100208,1002081,20,2,1302020,106.8544037,-6.2025979,0,2,1,0,3,6026.438569
100209,1002091,24,1,1110031,106.856345,-6.238824,0,2,1,0,3,6026.438569
101925,1019252,46,2,3331020,106.7376052,-6.5389987,1,3,0,0,11,6026.438569
100211,1002111,25,1,1110050,106.8550171,-6.219421,0,1,1,0,3,6026.438569
101925,1019253,27,1,3331020,106.7376052,-6.5389987,1,3,1,0,2,6026.438569
101925,1019254,24,2,3331020,106.7376052,-6.5389987,1,3,1,0,2,6026.438569
100214,1002141,25,1,1110060,106.8512801,-6.2190452,0,2,1,0,3,6026.438569
100215,1002151,38,1,4105031,106.9872422,-6.2656968,3,0,1,0,3,6026.438569
100216,1002161,41,1,3104020,106.8011804,-6.4097157,0,4,1,0,3,6026.438569
100217,1002171,46,1,1209050,106.8909357,-6.2016877,1,2,1,0,4,6026.438569
100218,1002181,27,1,3339060,106.7573755,-6.4445808,1,2,1,0,3,6026.438569
100219,1002191,28,1,4101160,106.9466701,-6.269342,0,2,1,0,3,6026.438569
100220,1002201,41,1,2307060,106.7048283,-6.3513419,0,2,1,0,3,6026.438569
100221,1002211,30,1,4110030,106.9847504,-6.216605,0,2,1,0,3,6026.438569
100222,1002221,34,1,1303030,106.8323073,-6.3725386,1,2,1,0,4,6026.438569
100223,1002231,47,1,1303010,106.8418974,-6.1793776,1,2,1,0,4,6026.438569
100224,1002241,29,1,1302030,106.8427136,-6.1911367,1,2,1,0,4,6026.438569
100225,1002251,35,1,1103010,106.7813302,-6.299694,0,2,1,0,3,6026.438569
100226,1002261,30,1,1303010,106.842522,-6.187964,1,1,1,0,4,6026.438569
101925,1019255,18,1,3331020,106.7376052,-6.5389987,1,3,0,0,11,6026.438569
100228,1002281,31,1,3101120,106.854846,-6.3678248,0,3,1,0,3,6026.438569
100229,1002291,22,1,1505010,106.8850867,-6.1627333,0,2,1,0,3,6026.438569
100230,1002301,40,1,1405050,106.7754827,-6.1455585,0,2,1,0,3,6026.438569
100231,1002311,35,1,1402020,106.749758,-6.198424,1,2,1,0,2,6026.438569
100232,1002321,27,1,1209070,106.8850854,-6.1892285,0,1,1,0,3,6026.438569
100233,1002331,43,1,1304010,106.8532318,-6.1891976,0,2,1,0,3,6026.438569
100234,1002341,43,1,1303040,106.8400586,-6.1827416,0,1,1,0,3,6026.438569
100235,1002351,32,1,1302030,106.843013,-6.192564,0,2,1,0,3,6026.438569
100236,1002361,31,1,3104020,106.79694,-6.3981477,0,3,1,0,3,6026.438569
100237,1002371,33,1,1302030,106.843013,-6.192564,1,2,1,0,3,6026.438569
100238,1002381,29,1,1103010,106.7794935,-6.3031123,1,3,1,0,3,6026.438569
100239,1002391,27,1,1103031,106.8063993,-6.3017877,0,3,1,0,3,6026.438569
100240,1002401,49,1,1303010,106.8465849,-6.1925428,2,3,1,0,5,6026.438569
100241,1002411,51,1,1303020,106.853138,-6.195825,1,2,1,0,5,6026.438569
100574,1005741,35,1,3331020,106.8134436,-6.254566,0,1,1,0,3,6026.438569
100243,1002431,23,1,3321050,106.7953116,-6.4932066,0,2,1,0,3,6026.438569
100244,1002441,27,1,1203060,106.8997528,-6.3215765,0,3,1,0,3,6026.438569
101873,1018732,45,2,3331020,106.7376052,-6.5389987,0,2,1,0,4,6026.438569
100246,1002461,19,1,1303010,106.8424434,-6.1890418,1,2,1,0,3,6026.438569
102272,1022721,47,1,2107010,106.7316245,-6.2455381,1,2,1,0,5,6026.438569
100248,1002481,25,1,1402071,106.7449029,-6.176548,0,2,1,0,3,6026.438569
100249,1002491,22,1,1209040,106.8923083,-6.1986984,0,3,1,0,3,6026.438569
100250,1002501,25,1,1303030,106.8506583,-6.1860203,0,2,1,0,3,6026.438569
100251,1002511,27,1,1305040,106.8488128,-6.1794643,0,1,1,0,3,6026.438569
100252,1002521,25,1,1303030,106.848656,-6.1848456,0,2,1,0,3,6026.438569
100253,1002531,30,1,1303010,106.8465129,-6.1828467,0,2,1,0,3,6026.438569
100254,1002541,28,1,1305040,106.8488128,-6.1794643,0,2,1,0,3,6026.438569
100255,1002551,25,1,1305010,106.8488128,-6.1794643,0,2,1,0,3,6026.438569
100256,1002561,27,1,1303030,106.8502236,-6.1871132,0,1,1,0,3,6026.438569
100257,1002571,27,1,1304010,106.8724789,-6.190632,0,2,1,0,3,6026.438569
100258,1002581,26,1,1303030,106.8506583,-6.1860203,0,2,1,0,3,6026.438569
100259,1002591,26,1,1303030,106.8502236,-6.1871132,0,2,1,0,3,6026.438569
100260,1002601,27,1,1303030,106.8502236,-6.1871132,0,1,1,0,3,6026.438569
100261,1002611,27,1,1303030,106.8427823,-6.1827482,0,2,1,0,3,6026.438569
100262,1002621,30,2,1303030,106.8427823,-6.1827482,0,2,1,0,3,6026.438569
100263,1002631,21,1,1208030,106.8641702,-6.209513,0,2,1,0,3,6026.438569
100264,1002641,26,1,1305040,106.8488128,-6.1794643,0,2,1,0,3,6026.438569
100265,1002651,29,1,1305040,106.8506583,-6.1860203,0,1,1,0,3,6026.438569
100266,1002661,27,1,1305040,106.8491103,-6.1833658,0,1,1,0,3,6026.438569
102272,1022722,45,2,2107010,106.7316245,-6.2455381,1,2,1,0,5,6026.438569
102272,1022723,25,2,2107010,106.7316245,-6.2455381,1,2,1,0,5,6026.438569
100269,1002691,28,1,1305040,106.8479311,-6.1777481,0,1,1,0,2,6026.438569
100270,1002701,28,1,1305040,106.8488128,-6.1794643,0,1,1,0,2,6026.438569
100271,1002711,30,1,1305010,106.8491103,-6.1833658,0,1,1,0,2,6026.438569
102273,1022731,56,1,2101010,106.7045352,-6.2413816,2,3,1,0,5,6026.438569
100273,1002731,30,1,1204071,106.8506583,-6.1860203,1,2,0,1,3,6026.438569
100274,1002741,22,1,1204071,106.8708543,-6.2623314,0,2,1,0,2,6026.438569
100275,1002751,27,1,1303030,106.8491103,-6.1833658,0,2,1,0,2,6026.438569
102273,1022732,56,2,2101010,106.7045352,-6.2413816,2,3,1,0,6,6026.438569
102273,1022733,19,2,2101010,106.7045352,-6.2413816,2,3,0,1,11,6026.438569
102273,1022734,25,2,2101010,106.7045352,-6.2413816,2,3,1,0,4,6026.438569
102280,1022801,20,1,2101010,106.7045352,-6.2413816,0,1,0,1,3,6026.438569
100052,1000521,27,1,1204020,106.8563855,-6.2863867,0,1,1,0,3,6026.438569
100281,1002811,30,1,1308040,106.8267296,-6.1672109,0,1,1,0,3,6026.438569
100282,1002821,29,2,1104070,106.8500091,-6.2637875,0,1,1,0,3,6026.438569
100283,1002831,33,1,1307040,106.8288997,-6.1539504,0,1,1,0,3,6026.438569
100284,1002841,30,1,1307011,106.8324722,-6.1604446,0,1,1,0,3,6026.438569
100285,1002851,28,1,1209020,106.8913001,-6.208111,0,1,1,0,3,6026.438569
102054,1020541,43,1,1204020,106.8591387,-6.282586,2,1,1,0,6,6026.438569
100287,1002871,30,1,1302020,106.841264,-6.197955,0,1,1,0,3,6026.438569
102054,1020542,47,2,1204020,106.8591387,-6.282586,2,1,1,0,6,6026.438569
102054,1020543,19,2,1204020,106.8591387,-6.282586,2,1,0,0,12,6026.438569
102054,1020544,12,2,1204020,106.8591387,-6.282586,2,1,0,0,12,6026.438569
100291,1002911,30,1,4222070,107.0556364,-6.2594754,0,1,1,0,3,6026.438569
100292,1002921,31,1,1210011,106.9428555,-6.2185537,0,1,1,0,3,6026.438569
100293,1002931,30,1,1308031,106.830571,-6.1766376,0,1,1,0,3,6026.438569
100294,1002941,28,1,1110070,106.8528471,-6.2130208,0,1,1,0,3,6026.438569
100295,1002951,29,1,1110031,106.853722,-6.241456,0,1,1,0,3,6026.438569
100296,1002961,28,1,1104070,106.8500091,-6.2637875,0,1,1,0,3,6026.438569
100297,1002971,29,1,1105040,106.8374565,-6.3109337,0,1,1,0,3,6026.438569
100298,1002981,30,1,1209020,106.8913001,-6.208111,0,1,1,0,3,6026.438569
100299,1002991,28,1,1209020,106.8913001,-6.208111,0,1,1,0,3,6026.438569
100300,1003001,30,1,1107020,106.8479,-6.262217,0,1,1,0,3,6026.438569
100301,1003011,20,2,3201090,106.813413,-6.6316049,0,0,1,0,12,6026.438569
100302,1003021,30,1,3206060,106.8502879,-6.4544294,0,1,1,0,3,6026.438569
100303,1003031,31,1,1105040,106.8370122,-6.3255202,0,1,1,0,3,6026.438569
100304,1003041,30,1,3104060,106.8217032,-6.3911285,0,1,1,0,3,6026.438569
100305,1003051,28,1,4217030,107.1457966,-6.2579331,0,1,1,0,3,6026.438569
100306,1003061,25,1,1110070,106.8502147,-6.2098913,0,1,1,0,3,6026.438569
100307,1003071,30,1,3319230,106.7929084,-6.5241705,0,1,1,0,3,6026.438569
100308,1003081,29,1,1308031,106.8306527,-6.1767246,0,1,1,0,3,6026.438569
100309,1003091,30,1,1104070,106.8494246,-6.2655,0,1,1,0,3,6026.438569
100310,1003101,30,1,1105040,106.8443875,-6.3060886,0,1,1,0,3,6026.438569
100311,1003111,30,1,1107020,106.8498678,-6.2576952,0,1,1,0,3,6026.438569
100312,1003121,29,1,1110031,106.85334,-6.24079,0,1,1,0,3,6026.438569
100313,1003131,24,1,1307011,106.8352584,-6.1585318,0,2,1,0,2,6026.438569
100314,1003141,55,1,1408030,106.824539,-6.157017,0,1,1,0,3,6026.438569
100315,1003151,30,2,1307040,106.8325872,-6.1531936,0,1,1,0,3,6026.438569
100316,1003161,30,1,3111030,106.8504256,-6.42072,0,1,1,0,3,6026.438569
100317,1003171,46,1,1110041,106.8505558,-6.2298904,1,2,1,0,4,6026.438569
100318,1003181,47,1,1204050,106.8722263,-6.2821033,1,2,1,0,5,6026.438569
100319,1003191,35,2,1302011,106.8234257,-6.2010211,1,1,1,0,4,6026.438569
